court_region,judge_id,judge_grant_rate,claim_amount,debtor_type,has_pledge,has_guarantor,case_duration,result,is_individual
Москва,judge_Москва_9,0.4570815333069441,25000.0,ООО (среднее),0,0,76,0,0
Свердловская обл.,judge_Свердловская обл._1,0.5584023369884185,237000.0,ООО (малое),0,0,95,0,0
Москва,judge_Москва_6,0.34890371102553724,493000.0,ФЛ,0,0,64,0,1
Респ. Татарстан,judge_Респ. Татарстан_10,0.42300118919042506,125000.0,ООО (микро),0,0,138,0,0
Респ. Татарстан,judge_Респ. Татарстан_10,0.42300118919042506,77000.0,ООО (микро),1,1,79,1,0
Новосибирская обл.,judge_Новосибирская обл._2,0.5563547027518508,132000.0,ФЛ,0,0,78,0,1
Респ. Татарстан,judge_Респ. Татарстан_1,0.6178298186747367,291000.0,ФЛ,0,1,55,1,1
Краснодарский край,judge_Краснодарский край_1,0.5873184192069558,252000.0,ООО (микро),1,0,100,1,0
Москва,judge_Москва_4,0.45831731561816286,644000.0,ООО (малое),1,0,98,1,0
Москва,judge_Москва_4,0.45831731561816286,762000.0,ООО (среднее),1,0,63,0,0
Новосибирская обл.,judge_Новосибирская обл._7,0.4979754162893099,122000.0,ООО (малое),0,1,113,0,0
Нижегородская обл.,judge_Нижегородская обл._1,0.5895566969268613,1300000.0,ФЛ,1,0,121,0,1
Москва,judge_Москва_10,0.5579831812215705,40000.0,ООО (микро),0,0,86,1,0
СПб,judge_СПб_7,0.4023670306845399,24000.0,ФЛ,0,0,78,0,1
СПб,judge_СПб_4,0.6103441225038132,137000.0,ИП,0,0,81,0,0
Москва,judge_Москва_6,0.34890371102553724,138000.0,ООО (микро),0,0,86,0,0
Свердловская обл.,judge_Свердловская обл._5,0.6790459586423476,1192000.0,ФЛ,0,1,136,0,1
Нижегородская обл.,judge_Нижегородская обл._5,0.3314152498189945,696000.0,ООО (микро),0,0,128,0,0
Москва,judge_Москва_4,0.45831731561816286,43000.0,ФЛ,0,0,83,0,1
Новосибирская обл.,judge_Новосибирская обл._2,0.5563547027518508,100000.0,ООО (среднее),0,0,109,0,0
СПб,judge_СПб_1,0.6962378120346018,210000.0,ООО (малое),0,0,84,1,0
Нижегородская обл.,judge_Нижегородская обл._4,0.7203411928148589,124000.0,ООО (малое),1,0,82,1,0
Москва,judge_Москва_0,0.4949765510836051,64000.0,ФЛ,0,0,81,0,1
Москва,judge_Москва_6,0.34890371102553724,152000.0,ООО (среднее),0,0,30,0,0
Краснодарский край,judge_Краснодарский край_3,0.6341498495163143,264000.0,ФЛ,0,0,101,0,1
Свердловская обл.,judge_Свердловская обл._2,0.3102321329116037,244000.0,ООО (среднее),0,1,92,1,0
Респ. Татарстан,judge_Респ. Татарстан_0,0.6322641558422916,553000.0,ООО (микро),1,0,130,1,0
Нижегородская обл.,judge_Нижегородская обл._4,0.7203411928148589,712000.0,ИП,1,0,114,1,0
Краснодарский край,judge_Краснодарский край_2,0.6331622689390035,613000.0,ФЛ,1,0,130,0,1
Нижегородская обл.,judge_Нижегородская обл._2,0.3655497225306047,20000.0,ООО (микро),0,0,88,0,0
Москва,judge_Москва_7,0.5007196575036572,30000.0,ООО (микро),1,0,77,1,0
Респ. Татарстан,judge_Респ. Татарстан_1,0.6178298186747367,139000.0,ООО (микро),0,0,85,1,0
Респ. Татарстан,judge_Респ. Татарстан_7,0.3,317000.0,ФЛ,0,0,71,0,1
Респ. Татарстан,judge_Респ. Татарстан_3,0.5395229060345315,302000.0,ООО (среднее),0,0,114,1,0
Респ. Татарстан,judge_Респ. Татарстан_9,0.3734870114961073,343000.0,ИП,0,0,78,0,0
Нижегородская обл.,judge_Нижегородская обл._6,0.642500809326077,116000.0,ФЛ,0,0,84,0,1
Свердловская обл.,judge_Свердловская обл._1,0.5584023369884185,35000.0,ФЛ,0,0,71,0,1
Респ. Татарстан,judge_Респ. Татарстан_10,0.42300118919042506,29000.0,ООО (микро),0,0,53,0,0
Новосибирская обл.,judge_Новосибирская обл._7,0.4979754162893099,2372000.0,ИП,1,1,117,1,0
Свердловская обл.,judge_Свердловская обл._0,0.46558243192520654,477000.0,ФЛ,0,0,84,0,1
Свердловская обл.,judge_Свердловская обл._1,0.5584023369884185,61000.0,ФЛ,0,0,93,0,1
Москва,judge_Москва_8,0.589257975040246,90000.0,ООО (микро),0,0,55,0,0
Москва,judge_Москва_6,0.34890371102553724,298000.0,ФЛ,0,0,44,0,1
Свердловская обл.,judge_Свердловская обл._1,0.5584023369884185,203000.0,ФЛ,0,1,95,0,1
Краснодарский край,judge_Краснодарский край_4,0.6132496695867103,111000.0,ИП,0,0,93,1,0
Москва,judge_Москва_10,0.5579831812215705,10000.0,ООО (микро),0,0,86,1,0
Нижегородская обл.,judge_Нижегородская обл._1,0.5895566969268613,215000.0,ООО (среднее),0,0,58,1,0
Нижегородская обл.,judge_Нижегородская обл._7,0.7589774702863046,1449000.0,ИП,0,1,164,1,0
Нижегородская обл.,judge_Нижегородская обл._4,0.7203411928148589,24000.0,ИП,0,1,105,1,0
Новосибирская обл.,judge_Новосибирская обл._1,0.3273509633866546,112000.0,ООО (малое),0,0,78,1,0
СПб,judge_СПб_0,0.5340483498342926,265000.0,ООО (микро),0,0,72,1,0
Респ. Татарстан,judge_Респ. Татарстан_1,0.6178298186747367,122000.0,ФЛ,0,0,72,1,1
Москва,judge_Москва_1,0.6015433072450408,248000.0,ИП,0,0,74,0,0
Нижегородская обл.,judge_Нижегородская обл._4,0.7203411928148589,32000.0,ООО (микро),0,0,75,1,0
Свердловская обл.,judge_Свердловская обл._6,0.5327957474080793,138000.0,ФЛ,0,0,81,0,1
Новосибирская обл.,judge_Новосибирская обл._7,0.4979754162893099,21000.0,ФЛ,0,0,140,0,1
Москва,judge_Москва_0,0.4949765510836051,363000.0,ФЛ,0,0,50,0,1
Москва,judge_Москва_7,0.5007196575036572,113000.0,ФЛ,0,0,54,0,1
Новосибирская обл.,judge_Новосибирская обл._2,0.5563547027518508,192000.0,ООО (микро),1,0,111,1,0
Свердловская обл.,judge_Свердловская обл._5,0.6790459586423476,686000.0,ФЛ,0,0,43,0,1
Новосибирская обл.,judge_Новосибирская обл._0,0.5533326975683648,132000.0,ИП,0,0,99,0,0
СПб,judge_СПб_0,0.5340483498342926,117000.0,ООО (малое),0,0,73,0,0
Свердловская обл.,judge_Свердловская обл._5,0.6790459586423476,27000.0,ФЛ,0,0,54,0,1
СПб,judge_СПб_6,0.533613288350523,74000.0,ИП,0,0,47,1,0
Нижегородская обл.,judge_Нижегородская обл._4,0.7203411928148589,191000.0,ИП,0,0,96,1,0
Свердловская обл.,judge_Свердловская обл._1,0.5584023369884185,116000.0,ФЛ,0,0,92,0,1
Москва,judge_Москва_5,0.5375852819727232,275000.0,ООО (микро),1,0,88,1,0
Свердловская обл.,judge_Свердловская обл._3,0.6637988396536507,298000.0,ФЛ,0,0,93,0,1
Москва,judge_Москва_9,0.4570815333069441,274000.0,ФЛ,0,0,71,0,1
СПб,judge_СПб_0,0.5340483498342926,613000.0,ИП,0,0,100,0,0
СПб,judge_СПб_8,0.6986980958047201,145000.0,ИП,0,0,74,1,0
Нижегородская обл.,judge_Нижегородская обл._7,0.7589774702863046,168000.0,ИП,0,0,96,1,0
Москва,judge_Москва_7,0.5007196575036572,1260000.0,ООО (микро),0,0,107,0,0
Новосибирская обл.,judge_Новосибирская обл._6,0.7778417276763406,306000.0,ИП,1,0,148,1,0
Москва,judge_Москва_6,0.34890371102553724,50000.0,ФЛ,0,0,40,0,1
Нижегородская обл.,judge_Нижегородская обл._1,0.5895566969268613,166000.0,ИП,1,0,93,1,0
Краснодарский край,judge_Краснодарский край_4,0.6132496695867103,1566000.0,ИП,0,1,98,0,0
Нижегородская обл.,judge_Нижегородская обл._3,0.48320182692395874,137000.0,ФЛ,0,0,84,0,1
Свердловская обл.,judge_Свердловская обл._0,0.46558243192520654,87000.0,ООО (среднее),0,0,118,1,0
Респ. Татарстан,judge_Респ. Татарстан_6,0.5128885207446222,784000.0,ООО (среднее),0,0,86,0,0
СПб,judge_СПб_7,0.4023670306845399,87000.0,ФЛ,0,0,75,0,1
Нижегородская обл.,judge_Нижегородская обл._1,0.5895566969268613,91000.0,ФЛ,0,0,49,0,1
Москва,judge_Москва_9,0.4570815333069441,34000.0,ФЛ,0,0,79,0,1
Москва,judge_Москва_8,0.589257975040246,47000.0,ФЛ,0,0,87,0,1
Москва,judge_Москва_5,0.5375852819727232,169000.0,ФЛ,0,0,81,0,1
Новосибирская обл.,judge_Новосибирская обл._5,0.4097440081655905,871000.0,ФЛ,0,1,86,0,1
Москва,judge_Москва_10,0.5579831812215705,153000.0,ООО (микро),0,0,56,1,0
Респ. Татарстан,judge_Респ. Татарстан_4,0.7462656674021114,531000.0,ИП,0,0,109,0,0
Новосибирская обл.,judge_Новосибирская обл._6,0.7778417276763406,40000.0,ФЛ,0,0,68,1,1
СПб,judge_СПб_0,0.5340483498342926,396000.0,ФЛ,0,1,64,0,1
Москва,judge_Москва_10,0.5579831812215705,79000.0,ООО (среднее),0,0,84,1,0
Москва,judge_Москва_10,0.5579831812215705,156000.0,ООО (среднее),0,0,81,1,0
СПб,judge_СПб_1,0.6962378120346018,26000.0,ООО (микро),0,0,78,1,0
Москва,judge_Москва_5,0.5375852819727232,33000.0,ФЛ,0,1,54,0,1
Москва,judge_Москва_8,0.589257975040246,301000.0,ФЛ,0,0,61,1,1
Нижегородская обл.,judge_Нижегородская обл._5,0.3314152498189945,33000.0,ООО (малое),0,1,118,1,0
Нижегородская обл.,judge_Нижегородская обл._1,0.5895566969268613,61000.0,ООО (среднее),0,0,55,1,0
Нижегородская обл.,judge_Нижегородская обл._7,0.7589774702863046,377000.0,ФЛ,0,0,67,1,1
Нижегородская обл.,judge_Нижегородская обл._4,0.7203411928148589,402000.0,ООО (малое),0,0,53,1,0
Москва,judge_Москва_10,0.5579831812215705,173000.0,ООО (микро),0,0,76,0,0
Москва,judge_Москва_3,0.6868450123265756,465000.0,ООО (малое),0,0,84,1,0
Нижегородская обл.,judge_Нижегородская обл._2,0.3655497225306047,494000.0,ООО (среднее),0,0,108,0,0
Нижегородская обл.,judge_Нижегородская обл._8,0.5686827615500023,1521000.0,ИП,0,0,141,1,0
Москва,judge_Москва_0,0.4949765510836051,1086000.0,ООО (малое),1,0,136,1,0
Москва,judge_Москва_6,0.34890371102553724,384000.0,ИП,1,0,66,0,0
Нижегородская обл.,judge_Нижегородская обл._3,0.48320182692395874,562000.0,ООО (малое),0,0,53,0,0
Нижегородская обл.,judge_Нижегородская обл._4,0.7203411928148589,15000.0,ИП,0,0,80,1,0
Нижегородская обл.,judge_Нижегородская обл._6,0.642500809326077,2529000.0,ФЛ,1,0,135,0,1
Респ. Татарстан,judge_Респ. Татарстан_1,0.6178298186747367,145000.0,ФЛ,0,0,73,0,1
Свердловская обл.,judge_Свердловская обл._5,0.6790459586423476,382000.0,ООО (малое),0,0,84,1,0
Краснодарский край,judge_Краснодарский край_2,0.6331622689390035,176000.0,ООО (микро),0,0,67,1,0
Новосибирская обл.,judge_Новосибирская обл._7,0.4979754162893099,813000.0,ФЛ,0,1,92,0,1
Свердловская обл.,judge_Свердловская обл._0,0.46558243192520654,105000.0,ФЛ,0,0,74,0,1
Нижегородская обл.,judge_Нижегородская обл._7,0.7589774702863046,111000.0,ООО (малое),0,0,93,1,0
Нижегородская обл.,judge_Нижегородская обл._3,0.48320182692395874,82000.0,ООО (микро),1,0,77,0,0
Москва,judge_Москва_2,0.5973860833744824,18000.0,ООО (малое),0,0,78,0,0
Краснодарский край,judge_Краснодарский край_0,0.45870486346304107,72000.0,ИП,0,0,83,0,0
Нижегородская обл.,judge_Нижегородская обл._3,0.48320182692395874,94000.0,ФЛ,0,1,86,0,1
Краснодарский край,judge_Краснодарский край_0,0.45870486346304107,27000.0,ФЛ,0,0,84,0,1
Нижегородская обл.,judge_Нижегородская обл._3,0.48320182692395874,47000.0,ФЛ,0,0,106,0,1
Краснодарский край,judge_Краснодарский край_3,0.6341498495163143,68000.0,ИП,0,0,73,0,0
СПб,judge_СПб_6,0.533613288350523,83000.0,ООО (микро),0,0,55,0,0
Свердловская обл.,judge_Свердловская обл._0,0.46558243192520654,1077000.0,ООО (малое),1,0,92,1,0
Нижегородская обл.,judge_Нижегородская обл._8,0.5686827615500023,415000.0,ООО (микро),0,0,85,0,0
Респ. Татарстан,judge_Респ. Татарстан_10,0.42300118919042506,276000.0,ООО (микро),0,0,65,0,0
Нижегородская обл.,judge_Нижегородская обл._4,0.7203411928148589,202000.0,ФЛ,0,0,105,0,1
Москва,judge_Москва_7,0.5007196575036572,49000.0,ООО (малое),0,0,30,0,0
Нижегородская обл.,judge_Нижегородская обл._8,0.5686827615500023,30000.0,ФЛ,0,0,102,0,1
СПб,judge_СПб_7,0.4023670306845399,357000.0,ООО (малое),0,0,64,0,0
Респ. Татарстан,judge_Респ. Татарстан_0,0.6322641558422916,110000.0,ФЛ,0,1,120,1,1
Краснодарский край,judge_Краснодарский край_0,0.45870486346304107,123000.0,ООО (микро),0,0,119,0,0
Москва,judge_Москва_5,0.5375852819727232,91000.0,ФЛ,0,0,86,0,1
Краснодарский край,judge_Краснодарский край_0,0.45870486346304107,748000.0,ФЛ,0,0,83,0,1
